PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,MODEL
6495,2005,128792,42,9,8,3008
43906,2015,13307,186,5,8,3008
17113,2013,86683,288,22,8,3008
15621,2011,61254,596,28,8,3008
11950,2011,86768,398,2,8,3008
10550,2010,86000,1408,21,8,3008
31990,2014,17271,261,16,8,3008
52000,2017,4905,29,29,8,3008
44922,2014,42954,296,17,8,3008
34985,2015,49278,151,14,8,3008
37951,2015,21714,320,18,8,3008
16950,2012,65809,25,1,8,3008
45130,2016,11683,369,1,8,3008
28498,2014,41914,338,1,8,3008
33995,2014,26799,337,17,8,3008
33881,2014,25420,61,29,8,3008
38991,2016,11482,588,24,8,3008
29500,2014,29225,47,17,8,3008
29895,2015,26071,398,12,8,3008
29500,2014,49234,335,10,8,3008
39295,2016,21834,418,19,8,3008
28980,2014,30273,2,50,8,3008
35994,2015,9186,315,5,8,3008
23351,2014,40014,282,1,8,3008
28000,2014,34432,345,16,8,3008
11950,2009,102000,505,18,8,3008
25995,2013,61150,119,1,8,3008
20995,2012,75950,303,10,8,3008
23500,2014,32556,302,10,8,3008
27999,2014,40305,176,16,8,3008
29795,2013,57462,217,5,8,3008
23300,2013,54474,389,21,8,3008
18985,2011,87033,807,12,8,3008
37987,2014,46247,128,26,8,3008
31000,2015,21043,158,18,8,3008
36980,2017,12762,81,33,8,3008
54965,2007,29824,165,10,8,3008
18000,2014,42640,205,9,8,3008
18444,2015,17637,336,31,8,3008
16750,2012,49706,189,2,8,3008
9690,2007,122666,578,19,8,3008
16500,2011,105382,293,2,8,3008
36900,2015,41254,1371,9,8,3008
26000,2015,54828,315,44,8,3008
20500,2013,42481,313,35,8,3008
28101,2015,32404,302,1,8,3008
9924,2010,163395,1566,1,8,3008
13495,2008,73760,77,38,8,3008
33950,2014,34916,331,22,8,3008
43856,2017,5145,607,2,8,3008
18781,2014,23313,163,2,8,3008
19995,2017,24760,166,17,8,3008
18730,2016,24080,178,9,8,3008
15000,2016,23468,99,1,8,3008
7891,2011,102305,195,14,8,3008
14968,2012,61557,83,9,8,3008
14888,2013,30126,201,14,8,3008
18995,2014,34512,289,13,8,3008
29000,2016,8358,298,9,8,3008
21800,2015,42698,110,39,8,3008
7289,2006,128628,176,31,8,3007
26895,2014,18943,206,19,8,3007
42977,2015,19085,301,38,8,3007
35609,2017,19876,419,5,8,3007
36900,2014,18500,1536,25,8,3007
33450,2014,19499,361,1,8,3007
10995,2007,92168,438,35,8,3007
28500,2014,35851,1929,16,8,3007
22995,2013,48062,330,30,8,3007
24998,2014,22995,197,9,8,3007
16499,2015,28680,505,46,8,3007
47495,2013,23424,297,11,8,3007
18897,2011,80177,158,18,8,3007
21990,2012,43441,143,10,8,3007
12998,2011,62115,25,22,8,3007
16992,2014,25154,167,24,8,3007
13890,2008,106875,77,5,8,3007
20899,2016,14803,116,5,8,3006
21000,2014,16965,165,18,8,3006
6819,2006,91370,324,35,8,3006
37490,2017,1805,243,14,8,3006
16495,2003,139900,65,2,8,3006
29885,2013,54463,56,18,8,3006
10995,2007,147887,175,18,8,3006
13590,2008,76898,99,19,8,3006
11455,2009,65599,417,12,8,3006
16950,2010,102539,674,3,8,3006
20999,2011,53720,249,9,8,3006
49988,2017,3344,27,19,8,3006
3995,2003,138402,709,9,8,3006
38998,2013,40679,331,19,8,3006
43990,2018,3600,72,1,8,3006
25495,2015,66887,144,24,8,3006
12988,2011,74860,310,17,8,3006
15997,2011,53588,643,1,8,3006
21999,2010,103339,1671,28,8,3006
37954,2017,5448,499,2,8,3006
28500,2014,13474,158,19,8,3006
37989,2014,35309,201,15,8,3006
49500,2016,10018,354,28,8,3006
30991,2014,16916,82,17,8,3006
47964,2016,9160,205,18,8,3006
35964,2015,33988,279,30,8,3006
28713,2015,37675,443,5,8,3006
22877,2014,83781,26,1,8,3006
23200,2014,54783,83,30,8,3006
31645,2015,11560,335,18,8,3006
26350,2014,33572,25,11,8,3006
21900,2013,72246,1033,25,8,3006
25688,2013,64537,297,12,8,3006
23777,2014,25565,295,24,8,3006
23991,2013,44548,330,1,8,3006
17995,2012,58561,431,9,8,3006
22995,2010,79522,361,29,8,3006
22395,2015,47984,554,9,8,3006
24990,2016,20889,320,31,8,3006
13888,2012,74468,71,12,8,3006
33291,2013,55703,1232,10,8,3006
19600,2010,76998,254,9,8,3006
15980,2009,92675,340,2,8,3006
28291,2015,25063,217,10,8,3006
29750,2014,52473,606,24,8,3006
39000,2017,7500,48,15,8,3006
39950,2017,14319,394,18,8,3006
26700,2015,16278,324,5,8,3006
29998,2017,2963,433,21,8,3006
16913,2013,74800,71,21,8,3006
13869,2014,68065,408,38,8,3006
17865,2014,52114,228,6,8,3006
12360,2013,64997,485,17,8,3006
7841,2005,82097,120,1,8,3006
11950,2011,98738,336,2,8,3006
20490,2013,15527,310,5,8,3006
21394,2014,55936,335,10,8,3006
45994,2017,5,355,9,8,3006
51995,2016,10075,154,5,8,3006
20000,2014,77200,224,5,8,3006
25895,2015,30614,876,44,8,3006
24435,2014,39476,395,6,8,3006
16150,2011,70864,87,11,8,3006
36495,2016,36705,191,1,8,3006
36700,2016,43962,565,17,8,3006
39000,2016,20129,426,19,8,3006
28999,2014,48135,40,9,8,3006
32991,2015,41194,135,30,8,3006
18950,2007,58423,135,1,8,3006
5990,2007,148340,223,19,8,3006
14995,2013,45494,382,3,8,3006
20000,2015,35350,81,1,8,3006
6995,2006,78441,885,22,8,3006
20495,2014,27448,219,2,8,3006
14900,2013,29100,240,38,8,3006
15440,2014,31166,220,9,8,3006
27267,2016,15577,551,18,8,3006
12500,2010,103414,352,19,8,3006
7977,2006,103928,313,9,8,3005
35675,2015,26326,418,18,8,3005
15997,2011,56569,327,5,8,3005
26105,2014,52704,99,11,8,3005
37596,2014,38397,335,10,8,3005
15999,2014,19898,23,38,8,3005
13445,2012,58954,308,9,8,3005
107990,2017,2119,259,19,8,3004
13995,2010,63602,311,9,8,3004
51884,2015,23781,71,9,8,3004
39950,2016,20962,319,5,8,3004
25982,2016,12668,475,2,8,3004
42791,2015,23968,536,3,8,3004
23995,2013,53442,539,15,8,3004
31989,2014,27767,158,5,8,3004
32859,2015,37523,602,10,8,3004
14977,2014,35465,607,5,8,3004
17938,2014,23165,59,38,8,3004
15900,2014,16633,296,29,8,3004
49900,2015,36212,255,19,8,3004
10695,2008,110699,58,16,8,3004
8700,2007,153527,593,2,8,3004
17950,2012,54853,167,19,8,3004
31792,2015,32353,135,18,8,3004
43940,2017,13,167,1,8,3003
17990,2000,129939,63,2,8,3003
46999,2014,5867,333,28,8,3003
24995,2012,50689,315,1,8,3003
6700,2007,138818,147,5,8,3003
58475,2017,5031,106,19,8,3003
31990,2013,30847,99,6,8,3003
21989,2011,67242,313,28,8,3003
42710,2016,15111,135,19,8,3003
45995,2016,9880,96,21,8,3003
10950,2009,71540,194,24,8,3003
43995,2015,12619,335,1,8,3003
32900,2014,32018,225,39,8,3003
24900,2014,40093,144,21,8,3003
17999,2015,58592,440,21,8,3003
25499,2015,24696,358,1,8,3003
24900,2014,31174,357,14,8,3003
23452,2015,27876,26,5,8,3003
23493,2015,41050,386,38,8,3003
29865,2014,14890,82,18,8,3003
31975,2013,63400,383,16,8,3003
40000,2014,59518,21,15,8,3003
36475,2014,61233,332,14,8,3003
27991,2016,12826,50,16,8,3003
20999,2013,70373,312,3,8,3003
23998,2014,38194,25,5,8,3003
6802,2007,126041,342,9,8,3003
40603,2015,25973,31,9,8,3003
58888,2017,34239,297,19,8,3003
21970,2012,82429,447,10,8,3003
30750,2015,46212,944,9,8,3003
31290,2014,40814,231,16,8,3003
31600,2015,51207,602,18,8,3003
19285,2012,55160,43,21,8,3003
16338,2015,25123,284,16,8,3003
17452,2015,19466,310,9,8,3003
20890,2014,34175,395,10,8,3003
9717,2007,74429,335,10,8,3003
19995,2011,60849,230,22,8,3003
19981,2013,77699,593,16,8,3003
32995,2014,23161,301,1,8,3003
26299,2014,32489,385,37,8,3003
47900,2014,27890,64,9,8,3003
35000,2015,53678,337,28,8,3003
12704,2008,111773,342,36,8,3003
6950,2003,140261,219,10,8,3003
21985,2011,53425,236,33,8,3003
14688,2015,42021,335,1,8,3003
11900,2012,75859,1027,17,8,3003
7450,2007,126379,1099,1,8,3003
23990,2014,37039,274,3,8,3003
12900,2010,71690,81,3,8,3003
24000,2015,22031,88,17,8,3003
22258,2007,101002,178,14,8,3001
37981,2013,48851,769,9,8,3001
17140,2011,62531,297,5,8,3001
39999,2012,10463,186,9,8,3001
14444,2011,89823,546,3,8,3001
30900,2014,35936,310,25,8,3001
22515,2014,59446,167,24,8,3001
23390,2014,21028,417,10,8,3001
25888,2015,49562,223,10,8,3001
9900,2006,50770,201,15,8,3001
32995,2015,34006,59,14,8,3001
33122,2015,25538,145,5,8,3001
39500,2017,7500,335,5,8,3001
10377,2007,111771,172,5,8,3001
18995,2015,12410,1135,5,8,3001
17991,2013,49599,45,40,8,3001
16444,2014,34108,400,14,8,3001
18995,2016,25578,468,10,8,3001
36900,2017,8022,81,35,8,3001
23995,2015,37344,394,15,8,3001
39900,2016,16017,324,19,8,3001
31990,2015,42281,33,1,8,3001
31939,2015,44465,230,22,8,3001
37888,2016,24612,163,9,8,3001
32990,2015,44125,59,19,8,3001
25977,2015,16390,203,22,8,3001
19988,2014,20284,1701,5,8,2299
7995,2007,140465,83,1,8,2299
41493,2017,4969,391,19,8,2299
54995,2015,23512,341,9,8,2299
10635,2008,105385,574,1,8,2299
7950,2006,91723,434,18,8,2299
6499,2005,154711,1099,38,8,2299
9990,2000,55907,229,3,8,2299
47490,2015,31430,49,13,8,2299
39895,2017,8331,131,19,8,2299
45777,2017,3226,1376,35,8,2299
26888,2014,35930,513,18,8,2299
26917,2014,32609,150,28,8,2299
23499,2015,53581,313,9,8,2299
17777,2010,43660,483,12,8,2299
30777,2017,3350,221,9,8,2299
24998,2014,49642,404,1,8,2299
8999,2006,107177,510,16,8,2299
22500,2014,33695,40,9,8,2299
37991,2015,27156,368,1,8,2299
19980,2014,74327,1883,9,8,2299
104950,2015,52539,59,19,8,2299
33998,2011,60590,1624,22,8,2299
38789,2015,37508,284,28,8,2299
17991,2011,96560,51,9,8,2299
19467,2017,16417,61,15,8,2299
2288,2008,225290,338,35,8,2299
10900,2011,91444,336,1,8,2299
12776,2010,66777,188,19,8,2299
21000,2016,18316,1822,40,8,2299
22785,2008,124834,422,28,8,2298
14991,2012,92330,371,1,8,2298
17500,2014,38734,1131,1,8,2298
21988,2015,24651,433,18,8,2297
19999,2015,17873,331,29,8,2297
32893,2015,5619,466,32,8,2297
46567,2014,28163,33,11,8,2296
11988,2007,96810,68,16,8,2296
7981,2008,83220,81,2,8,2296
10995,2010,84788,555,10,8,2296
33995,2016,11648,1925,17,8,2296
38980,2014,59730,240,1,8,2296
33745,2017,11585,324,18,8,2296
39990,2015,23850,96,5,8,2296
52570,2016,9,33,15,8,2296
20988,2014,81911,178,4,8,2296
24346,2014,27542,23,39,8,2296
35988,2013,56180,340,38,8,2296
25340,2014,43769,634,19,8,2296
11995,2012,97463,6,1,8,2296
8500,2008,109528,633,30,8,2296
36997,2014,30012,599,25,8,2296
28987,2015,36146,34,19,8,2296
30750,2014,21494,51,17,8,2296
19691,2016,18,603,9,8,2296
10995,2009,106080,114,5,8,2296
32988,2014,8439,1834,10,8,2296
43595,2016,25027,533,1,8,2296
33650,2014,44081,640,18,8,2296
5913,2006,149878,32,16,8,2296
44000,2016,3314,1899,9,8,2296
15998,2015,7864,71,9,8,2296
13010,2014,34049,1977,1,8,2296
13205,2015,69546,296,21,8,2296
11792,2012,38333,315,18,8,2296
13995,2010,41081,313,5,8,2296
23981,2012,80254,1288,35,8,2295
30988,2015,36284,956,9,8,2295
19900,2010,59128,397,5,8,2295
25995,2007,94000,1087,1,8,2294
17896,2014,21671,192,31,8,2294
17950,2009,54714,32,7,8,2294
20988,2014,20645,323,10,8,2294
16999,2013,48903,166,28,8,2294
11247,2009,97528,390,18,8,2294
5950,2006,152443,199,5,8,2294
36899,2016,15430,45,9,8,2294
23221,2016,39462,282,19,8,2294
34592,2017,13745,178,5,8,2294
32900,2015,27710,170,5,8,2294
35995,2014,28325,228,9,8,2294
24927,2014,27969,325,10,8,2294
20995,2014,63964,53,3,8,2294
24299,2014,35938,1941,18,8,2294
23130,2014,19563,99,34,8,2294
23990,2015,18682,343,5,8,2294
16990,2011,89151,329,18,8,2294
18297,2015,15947,308,1,8,2294
10000,2008,93453,98,14,8,2294
8000,2005,112000,176,27,8,2294
26873,2012,50837,259,19,8,2294
55495,2016,19389,68,1,8,2294
32888,2013,64313,647,5,8,2294
39977,2014,30172,21,5,8,2294
12552,2011,76691,380,9,8,2294
46000,2017,9774,501,42,8,2294
30890,2014,23603,546,16,8,2294
34999,2016,27181,106,3,8,2294
31995,2015,29841,90,13,8,2294
11495,2008,65468,655,15,8,2294
22495,2015,27243,159,9,8,2294
122777,2014,12319,99,10,8,2293
22995,2013,34805,639,5,8,2293
10950,2009,92552,46,28,8,2292
45673,2017,4883,99,1,8,2292
43990,2015,26683,192,1,8,2292
24990,2016,38001,299,9,8,2292
22449,2014,70541,316,29,8,2292
35989,2014,26070,409,5,8,2292
27998,2014,13487,371,26,8,2292
18988,2010,48421,26,5,8,2292
40950,2017,10095,578,5,8,2292
14977,2011,90978,163,19,8,2292
11998,2007,107225,29,14,8,2292
18244,2015,17272,135,9,8,2292
51687,2017,274,960,28,8,2292
17495,2017,19487,32,10,8,2292
19995,2014,42667,2001,5,8,2292
15045,2013,75613,277,1,8,2291
22999,2014,36000,296,11,8,2291
43963,2016,8,1328,10,8,2291
35895,2014,54974,58,2,8,2291
7995,2000,99727,220,18,8,2291
15940,2012,85673,54,2,8,2291
27438,2015,45152,645,39,8,2291
20988,2012,43934,119,21,8,2291
16495,2014,56228,21,1,8,2291
10997,2011,98000,205,1,8,2291
19405,2015,17922,579,14,8,2290
38995,2014,38441,61,5,8,2290
39552,2014,38894,71,9,8,2290
4995,2006,149269,578,19,8,2290
39585,2016,1488,229,19,8,2290
13998,2003,86357,81,1,8,2290
23900,2013,49315,53,5,8,2290
5988,2003,129452,81,9,8,2290
51595,2015,38317,410,23,8,2290
21790,2013,14550,81,18,8,2290
35000,2016,15672,243,28,8,2290
24991,2014,33836,342,10,8,2290
17000,2013,53048,513,11,8,2290
22988,2013,41732,641,1,8,2290
51777,2017,5,278,2,8,2290
26931,2016,9720,110,9,8,2290
22500,2013,76579,262,4,8,2290
38991,2016,9343,333,19,8,2290
17491,2011,79339,58,38,8,2290
24900,2012,49197,192,27,8,2290
39991,2017,6414,607,12,8,2290
13999,2007,87405,9,10,8,2290
26990,2014,37415,81,10,8,2290
38698,2016,9325,81,17,8,2290
43997,2014,30370,25,10,8,2290
12999,2007,102000,310,33,8,2290
11995,2011,114820,272,42,8,2290
4994,2004,96389,596,19,8,2290
14988,2015,24300,522,17,8,2290
23698,2015,18622,71,2,8,2290
13295,2012,64359,146,9,8,2289
11994,2010,87579,171,2,8,2288
15900,2010,53820,53,1,8,2288
7698,2008,135500,125,1,8,2288
17350,2014,21042,1911,19,8,2287
20898,2015,13571,50,16,8,2287
8500,2007,138386,365,3,8,2287
41990,2015,50306,31,14,8,2287
3333,1998,125182,1042,6,8,2287
27988,2014,21390,185,12,8,2287
18980,2014,36977,574,5,8,2287
7999,2009,133029,193,17,8,2287
19200,2015,34665,21,10,8,2287
19900,2011,117452,505,10,8,2287
28500,2011,65454,411,5,8,2286
11876,2011,105128,124,9,8,2286
35900,2017,4525,416,17,8,2286
24900,2014,52173,201,9,8,2286
26495,2013,45860,226,9,8,2286
17995,2011,58938,59,9,8,2286
33988,2015,20281,71,1,8,2286
37781,2014,41409,480,14,8,2286
17995,2009,91220,337,2,8,2286
13990,2010,94725,290,19,8,2286
10995,2011,111046,219,29,8,2286
44500,2013,28070,332,33,8,2285
24865,2014,30898,63,17,8,2285
9999,2006,93991,439,10,8,2285
24700,2013,24090,167,31,8,2285
18750,2014,48399,233,11,8,2285
15991,2013,74320,355,5,8,2285
23995,2014,40078,42,17,8,2285
14500,2013,73757,341,10,8,2285
11690,2009,131017,335,9,8,2285
17995,2017,21967,302,24,8,2285
43877,2015,28466,325,1,8,2284
19925,2013,70800,528,5,8,2283
11498,2008,58854,58,9,8,2283
31758,2015,32752,251,16,8,2283
15995,2010,85593,1867,1,8,2283
13503,2011,85165,23,33,8,2282
21998,2014,34722,1939,1,8,2282
17798,2013,59676,163,9,8,2282
45997,2014,37636,394,3,8,2282
58895,2017,13313,48,1,8,2282
24989,2014,47861,1950,29,8,2282
15945,2015,16734,338,6,8,2282
20900,2016,1620,81,9,8,2282
8995,2007,113401,578,22,8,2281
27885,2015,31477,52,1,8,2281
13995,2011,50260,647,17,8,2281
29977,2012,42778,400,33,8,2281
34500,2014,29460,1634,5,8,2281
19888,2015,34284,48,1,8,2281
17950,2009,96803,213,14,8,2281
19751,2013,67207,128,21,8,2281
5222,2004,200308,176,13,8,2281
31995,2014,21229,335,21,8,2281
38999,2014,27386,195,2,8,2281
14990,2008,112498,53,9,8,2281
16695,2008,110398,129,32,8,2281
13900,2014,32980,1614,1,8,2281
10989,2014,37452,220,2,8,2281
14865,2014,19664,59,11,8,2281
31995,2015,729,55,5,8,2281
37900,2017,4488,434,29,8,2280
32490,2011,51491,119,1,8,2280
43777,2013,30398,638,40,8,2280
28888,2010,86233,81,1,8,2280
14984,2011,62389,58,1,8,2280
10490,2010,143490,158,15,8,2280
15500,2011,96740,178,14,8,2280
19999,2010,76195,428,5,8,2280
24301,2016,32371,383,2,8,2280
28995,2014,60860,38,6,8,2280
24200,2014,21136,505,9,8,2280
25489,2014,29978,185,9,8,2280
25998,2014,33873,36,26,8,2280
22477,2015,49950,161,10,8,2280
28780,2014,37458,194,5,8,2280
14391,2011,67283,22,9,8,2280
36388,2015,50710,340,5,8,2280
20995,2015,8525,1336,5,8,2280
30795,2013,38339,324,3,8,2280
27900,2014,31368,324,10,8,2280
42985,2017,4666,536,9,8,2280
14995,2009,73683,186,9,8,2280
29900,2014,64070,339,11,8,2280
36400,2015,24911,482,9,8,2280
14995,2008,106822,427,3,8,2280
20990,2010,80849,331,28,8,2280
13987,2012,67484,833,37,8,2280
18988,2014,28623,506,9,8,2280
14881,2014,33000,254,3,8,2280
13595,2008,115008,6,10,8,2280
21998,2007,82632,322,17,8,2278
27938,2014,31995,1309,28,8,2278
27989,2015,10839,81,17,8,2278
15988,2012,79960,168,16,8,2278
39991,2017,15776,217,6,8,2278
7788,2007,84622,25,5,8,2278
15495,2010,71393,302,1,8,2277
7995,2007,118565,1856,22,8,2277
21987,2013,76349,394,14,8,2277
7625,2007,109784,557,5,8,2276
22588,2014,50588,201,5,8,2276
32277,2016,12930,32,21,8,2276
40850,2016,4750,104,19,8,2276
34500,2014,26714,53,15,8,2276
38498,2016,33909,322,5,8,2276
7995,2007,65245,68,17,8,2276
8391,2008,118381,488,29,8,2275
45811,2016,27823,435,7,8,2275
28230,2014,29682,51,5,8,2275
39977,2015,61327,188,5,8,2275
20041,2016,32696,26,17,8,2275
41985,2017,12930,1622,9,8,2275
46660,2017,2100,192,15,8,2275
32991,2014,27142,165,1,8,2275
28921,2016,8400,2065,3,8,2275
14788,1998,70200,329,1,8,2274
22999,2013,43176,278,30,8,2274
15995,2008,103736,553,35,8,2274
6995,2008,111116,193,9,8,2274
7995,2008,122032,572,9,8,2274
15395,2011,39715,195,5,8,2274
21995,2012,57759,212,29,8,2274
48995,2015,40636,237,22,8,2274
36995,2015,16364,833,15,8,2274
32695,2014,49531,256,41,8,2274
32900,2017,7259,392,1,8,2274
31000,2014,36234,110,5,8,2274
34700,2014,11526,96,14,8,2274
20000,2013,63138,145,18,8,2274
18875,2014,77168,50,21,8,2274
32000,2015,27395,321,29,8,2274
31587,2013,40001,30,11,8,2274
31987,2017,6781,602,2,8,2274
28950,2014,21048,166,2,8,2274
36955,2017,7172,516,14,8,2274
64944,2017,7026,223,2,8,2274
26995,2015,40590,303,40,8,2274
41387,2015,23759,96,14,8,2274
26987,2014,81762,21,17,8,2274
18990,2014,38869,23,9,8,2274
19430,2015,15541,48,35,8,2274
13995,2011,79388,1234,5,8,2274
31988,2014,23660,1137,5,8,2274
35590,2014,51378,195,12,8,2274
44975,2018,5,296,21,8,2274
39000,2018,5,61,4,8,2274
26495,2014,32503,235,16,8,2274
25995,2015,17171,263,35,8,2274
7995,2006,108395,1151,1,8,2274
22998,2015,31460,81,10,8,2274
26995,2015,19963,55,35,8,2274
20999,2013,16498,483,1,8,2274
11939,2009,112984,497,14,8,2274
3999,2003,195474,106,17,8,2274
21298,2017,2302,83,9,8,2274
18498,2014,14210,80,1,8,2273
52995,2014,15189,505,29,8,2273
41495,2014,39673,99,27,8,2273
19555,2014,33060,88,29,8,2273
21959,2015,24361,103,18,8,2273
12999,2007,75500,445,14,8,2273
9999,2008,95528,42,9,8,2273
9995,2006,75957,356,1,8,2273
7981,2006,116871,240,10,8,2273
9450,2007,112094,369,28,8,2273
33997,2014,25764,81,34,8,2273
19999,2011,63425,167,19,8,2273
31995,2013,49360,295,1,8,2273
38649,2017,3843,198,9,8,2273
31785,2014,17498,81,3,8,2273
25885,2014,29361,220,42,8,2273
22993,2015,31608,443,15,8,2273
20932,2014,36722,2025,14,8,2273
24500,2014,21372,64,9,8,2273
33888,2015,35926,178,5,8,2273
21995,2009,72196,50,19,8,2273
24000,2012,50728,324,18,8,2273
22193,2014,27526,1123,1,8,2273
27500,2015,26741,386,26,8,2273
7735,2007,95534,192,22,8,2273
25800,2013,63342,773,29,8,2273
36524,2017,13865,87,22,8,2273
19700,2014,26370,229,9,8,2273
18600,2015,6495,243,19,8,2273
43898,2017,4179,21,2,8,2273
38900,2017,4507,175,1,8,2273
42877,2017,1928,521,42,8,2273
34495,2014,25000,595,15,8,2273
12995,2008,93370,237,2,8,2273
36750,2017,2687,366,9,8,2273
23988,2013,71326,76,22,8,2273
12996,2010,89316,167,19,8,2273
35927,2015,28314,310,12,8,2273
27499,2014,40545,575,30,8,2273
13000,2013,80830,429,33,8,2273
14224,2016,25449,252,17,8,2273
5900,2004,107938,104,22,8,2273
24275,2016,31482,1434,1,8,2273
16777,2014,44606,223,5,8,2273
9999,2010,203385,26,14,8,2273
16734,2012,77424,335,19,8,2273
26000,2017,4023,331,21,8,2273
20844,2008,106901,527,1,8,2272
25993,2015,19555,223,10,8,2272
22472,2013,45388,25,21,8,2272
45750,2017,4051,315,5,8,2272
29363,2016,14646,26,30,8,2272
21991,2014,27690,380,16,8,2272
14997,2010,56050,220,18,8,2272
7991,2008,116436,365,18,8,2272
74000,2013,5351,333,18,8,2272
25688,2014,50191,293,15,8,2272
35850,2014,13829,55,9,8,2272
38801,2015,68670,252,28,8,2272
36892,2016,39778,61,2,8,2272
12628,2008,127584,198,43,8,2272
6995,2006,81959,113,2,8,2272
5990,2004,142034,245,10,8,2271
38698,2017,6749,315,10,8,2271
40865,2014,29362,2037,12,8,2271
6499,2006,135844,330,5,8,2271
27660,2013,53981,153,15,8,2271
37775,2017,8902,437,17,8,2271
32900,2015,29796,129,1,8,2271
19500,2012,106554,99,2,8,2271
23995,2014,45275,331,29,8,2271
27505,2014,40859,323,24,8,2271
25500,2014,37730,366,18,8,2271
45990,2015,17100,380,16,8,2271
20885,2014,33893,299,32,8,2271
24099,2014,43129,328,19,8,2271
24999,2014,56663,417,14,8,2271
40297,2016,20272,296,18,8,2271
35557,2015,29726,192,19,8,2271
16995,2012,81084,83,18,8,2271
53880,2015,21272,349,14,8,2271
38587,2015,30739,585,10,8,2271
7561,2006,116266,301,5,8,2271
19900,2014,47000,324,36,8,2271
24000,2016,26493,310,29,8,2271
19964,2015,36198,144,5,8,2271
18300,2010,56949,103,21,8,2271
16000,2012,99480,357,9,8,2271
21000,2015,19972,136,1,8,2271
21000,2017,6,335,35,8,2271
9995,2002,126949,248,2,8,2271
20995,2013,34774,285,9,8,2271
16994,2011,91247,391,29,8,2271
26724,2015,45973,310,1,8,2271
